date,open,high,low,close,volume,short_ma,long_ma,position,signal
2019-10-17,135.0,136.0,132.91,134.26,15824614.0,140.834,140.762,1,0
2019-10-18,134.22,134.49,132.25,134.09,7177468.0,139.1,139.872,0,-1
2019-10-21,132.61,133.1,130.9,132.58,6370639.0,137.208,139.002,0,0
2019-10-22,132.55,134.05,131.61,133.96,4193653.0,135.4,138.56,0,0
2019-10-23,133.52,134.57,132.7,134.38,3626724.0,133.85399999999998,138.031,0,0
2019-10-24,134.83,135.07,133.3,134.07,2619190.0,133.81599999999997,137.325,0,0
2019-10-25,134.12,135.93,134.1,135.44,2577995.0,134.086,136.59300000000002,0,0
2019-10-28,136.0,136.63,135.45,135.97,3225692.0,134.764,135.98600000000002,0,0
2019-10-29,135.42,135.57,133.44,133.82,4158483.0,134.736,135.068,0,0
2019-10-30,133.83,135.28,133.2,135.25,2252680.0,134.91,134.382,1,1
2019-10-31,135.11,135.25,133.23,133.73,3410851.0,134.842,134.329,1,0
2019-11-01,134.5,135.56,134.09,135.53,3088769.0,134.85999999999999,134.473,1,0
2019-11-04,136.24,137.74,136.23,137.67,3333510.0,135.2,134.982,1,0
2019-11-05,137.8,138.76,137.63,137.89,3012926.0,136.01399999999998,135.375,1,0
2019-11-06,138.0,138.78,137.55,138.78,4476362.0,136.72,135.815,1,0
2019-11-07,137.87,139.14,137.58,137.69,4073697.0,137.512,136.177,1,0
2019-11-08,137.58,137.61,136.16,137.61,2278446.0,137.928,136.394,1,0
2019-11-11,137.2,137.2,135.0,135.47,2568022.0,137.488,136.344,1,0
2019-11-12,135.87,136.66,135.02,135.59,3046496.0,137.028,136.52100000000002,1,0
2019-11-13,135.39,135.58,133.85,134.48,3060919.0,136.16799999999998,136.44400000000002,0,-1
2019-11-14,134.13,134.33,133.33,134.0,4231231.0,135.43,136.471,0,0
2019-11-15,134.39,135.12,134.03,134.4,3262504.0,134.788,136.358,0,0
2019-11-18,134.3,134.48,133.23,134.31,3210383.0,134.55599999999998,136.022,0,0
2019-11-19,134.88,135.38,134.46,134.52,2995004.0,134.342,135.685,0,0
2019-11-20,134.06,134.46,132.75,133.2,4138165.0,134.08599999999998,135.127,0,0
2019-11-21,133.4,134.17,132.98,133.84,3322158.0,134.05400000000003,134.74200000000002,0,0
2019-11-22,134.19,134.65,133.59,134.34,3297397.0,134.042,134.415,0,0
2019-11-25,134.47,136.0,134.35,135.97,2590146.0,134.374,134.46499999999997,0,0
2019-11-26,136.15,136.15,134.77,135.09,3806859.0,134.488,134.41500000000002,1,1
2019-11-27,135.35,135.71,133.62,133.77,3280699.0,134.602,134.344,1,0
2019-11-29,133.6,134.52,133.03,134.45,1825255.0,134.724,134.38899999999998,1,0
2019-12-02,134.45,134.5,132.48,132.91,3066813.0,134.438,134.24,1,0
2019-12-03,132.0,132.44,130.69,132.12,3708102.0,133.668,134.02100000000002,0,-1
2019-12-04,132.86,133.68,131.96,131.99,3530028.0,133.048,133.76799999999997,0,0
2019-12-05,132.99,133.24,131.63,131.91,3595312.0,132.676,133.639,0,0
2019-12-06,132.75,133.89,132.7,133.22,3437438.0,132.43,133.577,0,0
2019-12-09,133.35,134.59,133.26,133.92,2968310.0,132.632,133.53500000000003,0,0
2019-12-10,133.92,134.84,133.56,133.91,3478362.0,132.99,133.329,0,0
2019-12-11,134.11,134.51,133.67,133.76,3698494.0,133.344,133.19599999999997,1,1
2019-12-12,133.7,135.66,133.66,135.32,4824103.0,134.026,133.35099999999997,1,0
2019-12-13,134.75,135.5,134.01,134.21,2534970.0,134.224,133.327,1,0
2019-12-16,134.94,135.45,133.85,134.13,3049224.0,134.26600000000002,133.449,1,0
2019-12-17,134.28,134.69,133.46,134.22,2907186.0,134.32800000000003,133.659,1,0
2019-12-18,134.55,135.0,134.15,134.41,3101819.0,134.45800000000003,133.90099999999998,1,0
2019-12-19,134.46,134.73,134.19,134.56,3866494.0,134.30599999999998,134.166,1,0
2019-12-20,135.74,136.42,134.95,135.59,7111779.0,134.582,134.403,1,0
2019-12-23,135.78,136.15,135.0,135.55,2803158.0,134.86599999999999,134.56599999999997,1,0
2019-12-24,135.61,135.62,134.61,134.98,1202087.0,135.01799999999997,134.673,1,0
2019-12-26,134.98,135.31,134.65,134.91,2129654.0,135.118,134.788,1,0
2019-12-27,135.0,135.75,134.87,135.27,2752185.0,135.26000000000002,134.783,1,0
2019-12-30,135.2,135.3,132.5,132.81,4118929.0,134.704,134.643,1,0
2019-12-31,132.53,134.12,132.4,134.04,3777504.0,134.402,134.634,0,-1
2020-01-02,135.0,135.92,134.77,135.42,3148461.0,134.49,134.754,0,0
2020-01-03,133.57,134.86,133.56,134.34,2373470.0,134.37599999999998,134.747,0,0
2020-01-06,133.42,134.24,133.2,134.1,2421128.0,134.142,134.701,0,0
2020-01-07,133.69,134.96,133.4,134.19,3267592.0,134.418,134.56099999999998,0,0
2020-01-08,134.51,135.86,133.92,135.31,4345952.0,134.67199999999997,134.537,1,1
2020-01-09,135.74,136.79,135.31,136.74,3730549.0,134.93599999999998,134.71300000000002,1,0
2020-01-10,137.0,137.87,136.31,136.69,3255398.0,135.406,134.891,1,0
2020-01-13,135.48,136.64,135.07,136.6,3162843.0,135.906,135.024,1,0
2020-01-14,136.28,137.14,135.55,135.82,3680958.0,136.232,135.325,1,0
2020-01-15,136.0,138.06,135.71,136.62,4045591.0,136.494,135.583,1,0
2020-01-16,137.32,138.19,137.01,137.98,4319896.0,136.74200000000002,135.839,1,0
2020-01-17,136.54,138.33,136.16,138.31,5622251.0,137.06599999999997,136.23600000000002,1,0
2020-01-21,137.81,139.35,137.6,139.17,7130819.0,137.58,136.743,1,0
2020-01-22,143.32,145.79,142.55,143.89,16464948.0,139.19400000000002,137.71300000000002,1,0
2020-01-23,144.2,144.41,142.15,142.87,5654308.0,140.44400000000002,138.469,1,0
2020-01-24,143.39,143.92,140.46,140.56,5579292.0,140.95999999999998,138.85099999999997,1,0
2020-01-27,138.5,140.07,138.1,138.62,4165146.0,141.022,139.044,1,0
2020-01-28,139.5,140.47,138.75,139.55,3449000.0,141.098,139.339,1,0
2020-01-29,139.17,139.58,137.6,137.69,3053189.0,139.858,139.526,1,0
2020-01-30,136.76,136.97,134.97,136.77,5007038.0,138.638,139.541,0,-1
2020-01-31,142.9,144.05,140.79,143.73,18987138.0,139.272,140.116,0,0
2020-02-03,144.25,147.28,143.9,146.27,8886414.0,140.802,140.91199999999998,0,0
2020-02-04,147.78,149.38,146.88,149.11,5619700.0,142.714,141.906,1,1
2020-02-05,150.21,157.44,150.15,156.33,14379714.0,146.442,143.15,1,0
2020-02-06,156.82,158.75,155.42,156.76,8394374.0,150.44,144.53900000000002,1,0
2020-02-07,154.55,155.54,152.92,153.41,6414553.0,152.376,145.824,1,0
2020-02-10,152.97,154.44,151.58,154.43,5237553.0,154.008,147.405,1,0
2020-02-11,155.12,155.22,152.73,153.48,3833574.0,154.882,148.798,1,0
2020-02-12,153.75,155.6,153.52,155.31,4437792.0,154.678,150.56,1,0
2020-02-13,154.37,154.83,153.41,154.31,3819757.0,154.18800000000002,152.31400000000002,1,0
2020-02-14,154.42,154.56,149.77,150.7,6095081.0,153.64600000000002,153.01100000000002,1,0
2020-02-18,149.79,151.38,149.64,151.1,3343038.0,152.98,153.494,0,-1
2020-02-19,151.54,151.89,150.31,150.86,2732905.0,152.45600000000002,153.66899999999998,0,0
2020-02-20,150.81,151.62,149.51,151.22,2880483.0,151.638,153.158,0,0
2020-02-21,151.04,151.04,148.84,149.84,3536740.0,150.744,152.466,0,0
2020-02-24,145.51,148.05,145.38,146.43,5447948.0,149.89000000000001,151.76799999999997,0,0
2020-02-25,146.51,147.07,141.26,141.71,6210878.0,148.012,150.496,0,0
2020-02-26,142.9,144.06,139.6,139.75,5407690.0,145.79000000000002,149.123,0,0
2020-02-27,137.24,138.69,133.01,133.11,8404903.0,142.16799999999998,146.90300000000002,0,0
2020-02-28,129.98,131.09,126.36,130.15,13009236.0,138.23000000000002,144.487,0,0
2020-03-02,130.75,134.44,127.95,134.3,8528971.0,135.804,142.84700000000004,0,0
2020-03-03,134.48,136.1,127.8,128.9,7893390.0,133.24200000000002,140.627,0,0
2020-03-04,131.58,134.28,129.0,134.22,4994682.0,132.136,138.96300000000002,0,0
2020-03-05,130.5,132.29,128.45,129.55,5445193.0,131.424,136.796,0,0
2020-03-06,126.7,128.33,124.52,127.73,8192525.0,130.94,134.58499999999998,0,0
2020-03-09,120.16,122.41,117.28,117.81,10750357.0,127.64200000000001,131.723,0,0
2020-03-10,122.78,124.88,115.76,124.77,11403865.0,126.816,130.02900000000002,0,0
2020-03-11,121.01,122.58,116.38,117.97,8446480.0,123.56599999999999,127.85100000000003,0,0
2020-03-12,109.65,109.8,102.28,102.81,12485925.0,118.218,124.821,0,0
2020-03-13,108.68,109.16,100.81,107.95,12493419.0,114.26200000000001,122.60100000000003,0,0
2020-03-16,98.0,107.41,95.0,99.08,10564044.0,110.516,119.079,0,0
2020-03-17,100.61,107.4,97.1,106.65,8887501.0,106.89200000000001,116.854,0,0
2020-03-18,99.41,106.93,99.4,103.55,8751994.0,104.008,113.787,0,0
2020-03-19,102.33,103.69,98.24,100.34,8391294.0,103.51400000000001,110.86600000000001,0,0
2020-03-20,100.92,100.99,94.71,95.39,10543213.0,101.002,107.63199999999999,0,0
2020-03-23,94.6,97.74,90.56,94.77,9718602.0,100.14,105.328,0,0
2020-03-24,99.99,106.04,99.26,105.48,7967768.0,99.90599999999999,103.399,0,0
2020-03-25,105.48,112.48,102.83,105.85,8646557.0,100.366,102.187,0,0
2020-03-26,106.91,113.15,105.57,112.89,7153135.0,102.876,103.19500000000001,0,0
2020-03-27,108.58,111.5,107.65,108.03,6421470.0,105.404,103.203,1,1
2020-03-30,108.09,113.46,107.81,112.93,5562501.0,109.03599999999999,104.588,1,0
2020-03-31,112.0,113.81,110.17,110.93,6342167.0,110.126,105.016,1,0
2020-04-01,106.36,109.92,104.52,105.14,6111890.0,109.98400000000001,105.175,1,0
2020-04-02,105.37,110.32,105.14,110.0,6327540.0,109.40599999999999,106.141,1,0
2020-04-03,108.92,110.07,104.92,106.34,4538113.0,109.06800000000001,107.23600000000002,1,0
2020-04-06,110.35,115.63,110.13,114.82,7026457.0,109.446,109.24100000000001,1,0
2020-04-07,118.8,119.57,114.87,114.94,5592463.0,110.248,110.18700000000001,1,0
2020-04-08,116.31,119.96,115.07,119.29,5155987.0,113.078,111.53099999999999,1,0
2020-04-09,120.48,122.92,120.17,121.5,5576210.0,115.378,112.39200000000001,1,0
2020-04-13,121.63,121.8,118.04,121.15,5118777.0,118.33999999999999,113.704,1,0
2020-04-14,123.46,125.18,122.62,123.91,5087292.0,120.15800000000002,114.80199999999999,1,0
2020-04-15,119.12,120.19,116.76,118.69,5632156.0,120.90799999999999,115.578,1,0
2020-04-16,119.01,119.75,114.42,115.73,6438128.0,120.196,116.63700000000001,1,0
2020-04-17,119.3,120.39,117.92,120.12,4964018.0,119.92,117.649,1,0
2020-04-20,119.15,122.86,118.14,120.41,7965530.0,119.772,119.056,1,0
2020-04-21,114.0,117.15,112.06,116.76,14341304.0,118.34200000000001,119.25,0,-1
2020-04-22,119.87,120.33,117.55,119.31,7085901.0,118.46600000000001,119.68699999999998,0,0
2020-04-23,119.57,123.03,119.12,121.35,6873899.0,119.59,119.893,0,0
2020-04-24,122.41,125.0,120.76,124.72,4985575.0,120.50999999999999,120.21499999999999,1,1
2020-04-27,125.56,126.99,125.47,125.92,4920443.0,121.61200000000001,120.69200000000001,1,0
2020-04-28,128.03,128.2,125.38,126.27,4775867.0,123.51399999999998,120.928,1,0
2020-04-29,128.88,129.31,127.53,128.69,5252734.0,125.39000000000001,121.928,1,0
2020-04-30,126.52,127.27,125.22,125.56,6630032.0,126.23200000000001,122.91099999999999,1,0
2020-05-01,123.19,123.47,121.39,121.87,4923913.0,125.66199999999999,123.08600000000001,1,0
2020-05-04,120.82,121.97,119.39,121.68,4016551.0,124.81400000000001,123.21300000000001,1,0
2020-05-05,123.39,124.32,122.47,122.58,3897761.0,124.076,123.795,1,0
2020-05-06,123.24,124.05,122.41,123.17,3861081.0,122.97200000000001,124.181,0,-1
2020-05-07,122.98,123.26,120.85,121.23,4412047.0,122.106,124.16899999999998,0,0
2020-05-08,122.67,123.23,121.06,122.99,5002450.0,122.33,123.99600000000001,0,0
2020-05-11,121.81,123.45,120.67,122.59,3533382.0,122.51199999999999,123.66300000000001,0,0
2020-05-12,123.01,124.32,120.26,120.26,4779635.0,122.048,123.06200000000001,0,0
2020-05-13,119.95,119.99,114.85,115.73,5874676.0,120.55999999999999,121.766,0,0
2020-05-14,114.57,117.09,111.81,116.95,5255607.0,119.704,120.90500000000002,0,0
2020-05-15,115.93,117.39,115.25,116.98,4785773.0,118.502,120.41599999999998,0,0
2020-05-18,119.88,122.36,119.75,121.56,4205425.0,118.296,120.40400000000002,0,0
2020-05-19,121.19,122.17,120.14,120.29,3239964.0,118.30199999999999,120.175,0,0
2020-05-20,120.93,122.47,120.6,121.38,3840563.0,119.43199999999999,119.99599999999998,0,0
2020-05-21,120.99,121.72,118.97,119.12,4018329.0,119.86600000000001,119.78500000000001,1,1
2020-05-22,119.37,119.47,117.59,118.39,4179906.0,120.148,119.325,1,0
2020-05-26,121.3,122.62,121.01,121.76,5467436.0,120.18800000000002,119.242,1,0
2020-05-27,123.94,125.83,123.47,125.54,5725163.0,121.23800000000001,119.77000000000001,1,0
2020-05-28,126.87,126.97,124.22,124.53,3915224.0,121.86800000000001,120.65,1,0
2020-05-29,123.67,125.13,122.24,124.9,7929905.0,123.024,121.44499999999998,1,0
2020-06-01,124.64,125.75,124.03,124.89,2867306.0,124.324,122.23599999999999,1,0
2020-06-02,125.67,126.0,124.66,126.0,2976908.0,125.172,122.67999999999999,1,0
2020-06-03,127.15,129.6,127.0,129.05,3913804.0,125.874,123.556,1,0
2020-06-04,127.78,128.95,127.02,128.89,3864131.0,126.74600000000001,124.30700000000002,1,0
2020-06-05,133.89,134.23,131.75,132.06,5892718.0,128.178,125.601,1,0
2020-06-08,132.27,135.88,132.27,135.75,5368387.0,130.35,127.33699999999999,1,0
2020-06-09,133.52,133.6,131.02,131.87,5391520.0,131.524,128.348,1,0
2020-06-10,132.15,132.23,129.8,129.87,4725055.0,131.688,128.781,1,0
2020-06-11,126.03,126.1,117.84,118.01,11753674.0,129.512,128.129,1,0
2020-06-12,121.25,123.12,119.28,121.91,6218003.0,127.482,127.83,0,-1
2020-06-15,119.19,122.37,118.29,121.65,5148756.0,124.662,127.506,0,0
2020-06-16,125.0,127.5,123.16,125.15,5605791.0,123.31800000000001,127.421,0,0
2020-06-17,125.83,126.25,123.4,124.15,3153862.0,122.174,126.93100000000001,0,0
2020-06-18,123.0,124.4,122.33,124.16,2860286.0,123.404,126.458,0,0
2020-06-19,126.17,126.82,122.25,122.47,8098994.0,123.516,125.499,0,0
2020-06-22,122.12,122.5,120.53,121.07,4762601.0,123.4,124.03099999999999,0,0
2020-06-23,122.01,122.9,119.23,119.41,6628278.0,122.252,122.78500000000001,0,0
2020-06-24,118.32,118.32,115.88,116.42,6747421.0,120.70599999999999,121.44000000000001,0,0
2020-06-25,116.76,119.21,116.1,119.03,6128720.0,119.67999999999999,121.542,0,0
2020-06-26,118.26,118.99,116.26,117.19,10749166.0,118.624,121.06999999999998,0,0
2020-06-29,117.98,119.78,117.37,119.75,4159488.0,118.35999999999999,120.88000000000002,0,0
2020-06-30,119.19,121.2,119.0,120.77,3916381.0,118.63199999999999,120.44200000000001,0,0
2020-07-01,120.27,121.23,118.37,118.54,4657168.0,119.056,119.881,0,0
2020-07-02,119.69,121.42,119.26,119.7,3745663.0,119.19000000000001,119.43500000000002,0,0
2020-07-06,121.25,121.85,119.46,120.19,4044188.0,119.79,119.207,1,1
2020-07-07,119.0,119.51,117.33,117.58,4278088.0,119.356,118.85800000000002,1,0
2020-07-08,118.06,118.64,116.48,117.71,5191792.0,118.744,118.68799999999999,1,0
2020-07-09,118.0,118.0,115.2,115.71,4760875.0,118.178,118.61699999999999,0,-1
2020-07-10,115.5,118.57,115.29,118.35,4285088.0,117.90799999999999,118.549,0,0
2020-07-13,119.78,120.99,118.66,119.2,4644595.0,117.71,118.75,0,0
2020-07-14,118.62,120.89,117.92,120.6,4531393.0,118.314,118.83500000000001,0,0
2020-07-15,122.4,123.96,122.15,123.0,4470095.0,119.372,119.05799999999999,1,1
2020-07-16,122.68,124.48,122.16,124.01,4328856.0,121.032,119.60499999999999,1,0
2020-07-17,124.39,125.63,123.2,125.11,3983972.0,122.38399999999999,120.14599999999999,1,0
2020-07-20,126.07,127.07,125.14,126.37,9737157.0,123.81800000000001,120.76400000000001,1,0
2020-07-21,131.16,132.17,125.8,126.06,15356679.0,124.91000000000001,121.612,1,0
2020-07-22,125.9,129.47,125.8,128.67,8195366.0,126.04400000000001,122.70800000000001,1,0
2020-07-23,129.1,129.37,127.15,127.33,4220136.0,126.70800000000001,123.87,1,0
2020-07-24,126.48,127.6459,125.5,125.79,3531076.0,126.84400000000001,124.61399999999999,1,0
2020-07-27,124.86,126.32,124.71,126.21,3733547.0,126.81200000000001,125.31500000000001,1,0
2020-07-28,125.82,126.34,124.15,124.47,4178176.0,126.494,125.702,1,0
2020-07-29,124.56,125.99,124.07,125.32,2833141.0,125.824,125.934,0,-1
2020-07-30,123.71,123.9046,121.64,122.9,3988062.0,124.93800000000002,125.82300000000001,0,0
2020-07-31,122.71,122.99,121.09,122.94,5277652.0,124.36800000000001,125.60600000000002,0,0
2020-08-03,123.5,124.41,122.15,124.31,3526574.0,123.98800000000001,125.4,0,0
2020-08-04,123.82,125.86,123.82,125.84,3431366.0,124.26199999999999,125.378,0,0
2020-08-05,126.73,126.75,124.61,125.45,3675400.0,124.28800000000001,125.056,0,0
2020-08-06,125.0,126.26,125.0,126.12,3417131.0,124.93200000000002,124.93499999999999,0,0
2020-08-07,123.5,125.07,123.21,124.96,3651226.0,125.33600000000001,124.852,1,1
2020-08-10,125.42,127.24,125.1849,127.11,3968295.0,125.896,124.94200000000001,1,0
2020-08-11,128.76,130.47,126.61,126.75,5001176.0,126.078,125.17,1,0
2020-08-12,127.61,127.79,125.876,126.7,3530177.0,126.328,125.30800000000002,1,0
2020-08-13,125.96,126.39,124.77,125.03,3171258.0,126.10999999999999,125.521,1,0
2020-08-14,124.2,125.56,123.91,125.27,2963753.0,126.172,125.75399999999999,1,0
2020-08-17,125.25,125.59,124.41,124.44,3336459.0,125.638,125.76700000000001,0,-1
2020-08-18,125.0,125.5,124.24,124.92,2882355.0,125.272,125.675,0,0
2020-08-19,124.83,125.5,123.5,123.84,3743949.0,124.7,125.51400000000001,0,0
2020-08-20,123.2,124.04,122.81,123.15,2561164.0,124.324,125.21699999999998,0,0
2020-08-21,123.01,123.4842,122.31,123.16,3385051.0,123.902,125.037,0,0
2020-08-24,123.79,126.06,123.36,125.68,4070816.0,124.15,124.894,0,0
2020-08-25,126.0,126.82,124.49,124.64,2977697.0,124.09400000000001,124.68299999999999,0,0
2020-08-26,124.95,125.12,123.95,124.17,3388687.0,124.16000000000001,124.42999999999999,0,0
2020-08-27,124.6,125.1,123.98,124.65,3422654.0,124.46,124.39199999999998,1,1
2020-08-28,124.96,125.3,124.2187,125.07,3099940.0,124.84200000000001,124.372,1,0
2020-08-31,125.25,125.25,123.03,123.31,4827879.0,124.36800000000001,124.25900000000001,1,0
2020-09-01,122.85,123.95,122.15,123.4,3155623.0,124.12,124.10700000000001,1,0
2020-09-02,123.72,128.7,123.575,128.18,6592430.0,124.922,124.54099999999998,1,0
2020-09-03,128.19,129.95,123.65,124.45,5716750.0,124.88199999999999,124.671,1,0
2020-09-04,124.35,125.35,121.24,122.3,6018238.0,124.328,124.585,0,-1
2020-09-08,122.16,122.87,120.71,121.21,5210292.0,123.90799999999999,124.13799999999999,0,0
2020-09-09,122.13,123.7,121.29,122.26,3770678.0,123.67999999999999,123.9,0,0
2020-09-10,122.53,123.5764,120.24,120.56,3978805.0,122.15599999999999,123.53899999999999,0,0
2020-09-11,121.39,122.7,120.73,121.46,3548091.0,121.55799999999999,123.22,0,0
2020-09-14,122.36,123.38,121.76,122.09,3641887.0,121.516,122.922,0,0
2020-09-15,122.82,123.4,122.24,122.44,2915221.0,121.76200000000001,122.835,0,0
2020-09-16,122.71,125.82,122.71,124.22,3789458.0,122.154,122.91699999999999,0,0
2020-09-17,122.62,125.55,121.97,124.92,3171262.0,123.026,122.59100000000001,1,1
2020-09-18,124.26,124.92,122.65,122.76,5391570.0,123.28599999999999,122.422,1,0
2020-09-21,120.48,120.7,118.58,120.25,5311441.0,122.918,122.21700000000001,1,0
2020-09-22,120.33,121.45,119.53,120.51,2957809.0,122.53200000000001,122.147,1,0
2020-09-23,120.8,121.59,118.43,118.83,3939398.0,121.454,121.804,0,-1
2020-09-24,118.1,119.515,116.48,118.09,3546160.0,120.08800000000001,121.55700000000002,0,0
2020-09-25,117.6,119.41,116.94,118.95,2953686.0,119.326,121.306,0,0
2020-09-28,120.57,122.33,120.41,121.73,3509576.0,119.622,121.26999999999998,0,0
2020-09-29,121.41,122.1858,120.21,120.94,2130564.0,119.708,121.12,0,0
2020-09-30,121.38,122.91,120.8,121.67,3261235.0,120.276,120.86500000000001,0,0
2020-10-01,122.36,123.3,120.355,121.09,3211661.0,120.876,120.482,1,1
2020-10-02,119.04,121.75,118.82,120.57,2925228.0,121.2,120.263,1,0
2020-10-05,121.84,122.75,121.05,122.01,3050949.0,121.256,120.43900000000001,1,0
2020-10-06,122.58,124.83,121.59,121.97,3872265.0,121.46199999999999,120.585,1,0
2020-10-07,122.67,124.39,122.32,124.07,2815663.0,121.94200000000001,121.10900000000001,1,0
2020-10-08,130.86,135.5,129.77,131.49,25288926.0,124.022,122.449,1,0
2020-10-09,132.0,132.0,127.6,127.79,8353704.0,125.46600000000001,123.333,1,0
2020-10-12,128.07,128.25,126.44,127.21,4635115.0,126.506,123.88100000000001,1,0
2020-10-13,126.57,127.15,124.46,125.1,5406088.0,127.13199999999999,124.297,1,0
2020-10-14,125.13,126.94,125.13,125.94,3730139.0,127.506,124.724,1,0
2020-10-15,124.08,125.215,123.85,124.89,3389301.0,126.18599999999999,125.104,1,0
2020-10-16,125.17,126.43,124.655,125.93,4714320.0,125.814,125.63999999999999,1,0
2020-10-19,126.8,127.35,125.08,125.52,7478735.0,125.476,125.99099999999999,0,-1
2020-10-20,119.8,120.15,116.84,117.37,21501073.0,123.92999999999999,125.53100000000002,0,0
2020-10-21,116.66,117.6899,114.79,115.06,9755308.0,121.75399999999999,124.63,0,0
2020-10-22,115.0,116.06,112.98,115.76,7858158.0,119.928,123.05699999999999,0,0
2020-10-23,116.5,116.62,115.53,116.0,3893362.0,117.94200000000001,121.878,0,0
2020-10-26,114.45,114.9,111.84,112.22,7203366.0,115.282,120.37899999999999,0,0
2020-10-27,112.15,112.22,110.03,110.56,5936106.0,113.92,118.925,0,0
2020-10-28,108.66,109.73,105.92,106.65,9427321.0,112.23800000000001,116.99600000000001,0,0
2020-10-29,107.25,109.64,106.55,108.91,6760241.0,110.86800000000001,115.398,0,0
2020-10-30,107.9,111.8,107.75,111.66,7923882.0,110.0,113.971,0,0
2020-11-02,112.65,113.8265,112.25,112.91,5311497.0,110.13799999999999,112.71000000000001,0,0
2020-11-03,114.0,115.65,113.63,114.16,4204287.0,110.85799999999999,112.38899999999998,0,0
2020-11-04,112.33,113.91,111.16,111.9,5800071.0,111.90799999999999,112.07300000000001,0,0
2020-11-05,113.3,115.29,113.01,114.77,4902206.0,113.08,111.974,1,1
2020-11-06,115.08,115.1,113.39,114.04,5249171.0,113.556,111.77799999999999,1,0
2020-11-09,117.88,119.74,115.27,115.53,8992152.0,114.08,112.109,1,0
2020-11-10,116.69,118.17,116.25,117.91,5622756.0,114.83,112.84400000000001,1,0
2020-11-11,118.12,118.35,116.22,117.2,4289601.0,115.89000000000001,113.899,1,0
2020-11-12,115.63,116.37,113.48,114.5,6500799.0,115.83600000000001,114.45800000000001,1,0
2020-11-13,115.19,117.37,115.01,116.85,4683512.0,116.398,114.977,1,0
2020-11-16,118.3,118.55,117.12,118.36,5293385.0,116.96400000000001,115.522,1,0
2020-11-17,117.6,118.54,117.07,117.7,4134455.0,116.922,115.876,1,0
2020-11-18,117.72,118.88,116.75,116.77,4606828.0,116.83599999999998,116.36299999999999,1,0
2020-11-19,116.54,117.45,115.89,117.18,3439648.0,117.372,116.604,1,0
2020-11-20,117.6,118.04,116.69,116.94,5024593.0,117.38999999999999,116.894,1,0
2020-11-23,117.43,120.515,117.27,120.09,5655119.0,117.73600000000002,117.35,1,0
2020-11-24,120.86,124.73,120.805,124.42,7535949.0,119.08,118.001,1,0
2020-11-25,122.93,124.33,122.11,124.2,4135894.0,120.566,118.701,1,0
2020-11-27,124.2,125.313,123.91,124.35,2091186.0,122.0,119.68599999999999,1,0
2020-11-30,124.1,125.0,123.09,123.52,5987991.0,123.31599999999999,120.353,1,0
2020-12-01,123.9,125.83,123.08,123.16,5099334.0,123.92999999999999,120.833,1,0
2020-12-02,122.85,124.64,122.41,124.62,3690737.0,123.97,121.525,1,0
2020-12-03,124.16,124.86,123.29,123.61,4548161.0,123.852,122.20900000000002,1,0
2020-12-04,123.97,127.38,123.64,127.2,5522760.0,124.422,123.21100000000001,1,0
2020-12-07,126.49,126.97,124.57,124.7,8318500.0,124.65799999999999,123.987,1,0
2020-12-08,125.32,126.33,124.64,125.71,5395024.0,125.168,124.549,1,0
2020-12-09,125.8,127.69,125.7,126.79,6513517.0,125.602,124.78599999999999,1,0
2020-12-10,126.35,126.93,124.94,124.96,4803172.0,125.872,124.862,1,0
2020-12-11,124.08,125.51,123.61,124.27,4481416.0,125.28599999999999,124.854,1,0
2020-12-14,125.32,126.2435,123.47,123.53,5050023.0,125.05199999999999,124.85499999999999,1,0
2020-12-15,124.39,125.93,123.44,125.93,4359601.0,125.096,125.13199999999999,0,-1
2020-12-16,125.93,126.5728,125.286,125.55,4530096.0,124.848,125.225,0,0
2020-12-17,126.08,126.09,124.91,125.55,3787962.0,124.96600000000001,125.41900000000001,0,0
2020-12-18,125.59,126.4,124.97,125.85,7552845.0,125.282,125.28399999999999,0,0
2020-12-21,123.97,124.18,121.72,123.39,6115671.0,125.25399999999999,125.15300000000002,1,1
2020-12-22,123.31,124.22,122.41,123.61,4337757.0,124.78999999999999,124.94300000000001,0,-1
2020-12-23,123.88,125.21,123.74,123.9,2693889.0,124.46000000000001,124.65400000000002,0,0
2020-12-24,125.0,125.1,124.21,124.69,1761122.0,124.28800000000001,124.627,0,0
2020-12-28,125.1,126.6,124.46,124.82,3583222.0,124.082,124.68200000000002,0,0
2020-12-29,125.35,125.48,123.24,123.8,3487007.0,124.16399999999999,124.70900000000002,0,0
2020-12-30,123.8,124.85,123.63,124.34,3380494.0,124.30999999999999,124.55,0,0
2020-12-31,124.22,126.03,123.99,125.88,3574696.0,124.70599999999999,124.58300000000001,1,1
2021-01-04,125.85,125.9174,123.04,123.94,5179161.0,124.556,124.42199999999998,1,0
2021-01-05,125.01,126.68,124.61,126.14,6114619.0,124.82000000000001,124.451,1,0
2021-01-06,126.9,131.88,126.72,129.29,7956740.0,125.91799999999998,125.04099999999998,1,0
2021-01-07,130.04,130.46,128.26,128.99,4507382.0,126.848,125.579,1,0
2021-01-08,128.57,129.32,126.98,128.53,4676487.0,127.378,126.04199999999999,1,0
2021-01-11,127.95,129.675,127.66,128.58,5602466.0,128.30599999999998,126.431,1,0
2021-01-12,129.09,129.85,127.94,129.21,3729068.0,128.92000000000002,126.86999999999998,1,0
2021-01-13,129.15,129.75,126.455,126.92,7677739.0,128.446,127.18199999999999,1,0
